month,day,hour,temp_out_c,solar_rad_w_m2,rh_out_pct
4,29,14,22.9,736.3,48.0
4,29,15,22.78,685.9,48.4
4,29,16,22.98,595.7,48.6
4,29,17,22.86,491.8,48.1
4,29,18,22.18,344.2,49.7
4,29,19,21.15,195.2,53.8
4,29,20,19.17,66.0,62.2
4,29,21,17.24,3.1,67.5
4,29,22,16.01,0.0,73.1
4,29,23,15.11,0.0,77.6
4,30,0,14.76,0.0,78.4
4,30,1,14.35,0.0,80.5
4,30,2,13.75,0.0,83.6
4,30,3,13.47,0.0,86.4
4,30,4,13.05,0.0,87.6
4,30,5,12.61,0.0,89.4
4,30,6,12.23,0.0,90.3
4,30,7,12.18,5.4,89.2
4,30,8,13.57,84.6,85.5
4,30,9,15.7,224.4,76.0
4,30,10,17.53,377.9,66.4
4,30,11,19.14,516.7,60.3
4,30,12,20.43,630.6,56.3
4,30,13,21.64,724.3,52.1
4,30,14,22.61,747.9,48.4
4,30,15,22.72,676.5,47.3
4,30,16,22.91,598.1,46.3
4,30,17,22.73,517.1,47.1
4,30,18,22.01,345.0,50.1
4,30,19,21.27,219.8,55.1
4,30,20,19.4,74.7,62.6
4,30,21,17.78,3.7,67.7
4,30,22,16.65,0.0,72.1
4,30,23,15.93,0.0,74.3
5,1,0,15.48,0.0,76.0
5,1,1,14.84,0.0,79.3
5,1,2,14.62,0.0,79.6
5,1,3,14.44,0.0,80.5
5,1,4,13.9,0.0,82.8
5,1,5,13.29,0.0,85.1
5,1,6,12.67,0.0,87.0
5,1,7,12.49,6.6,89.2
5,1,8,14.24,96.2,83.1
5,1,9,16.63,257.6,72.4
5,1,10,18.56,428.3,64.1
5,1,11,20.32,598.5,56.4
5,1,12,21.87,719.7,50.0
5,1,13,22.94,778.1,46.2
5,1,14,23.43,730.9,44.6
5,1,15,23.45,695.1,44.0
5,1,16,23.67,632.1,43.6
5,1,17,23.2,486.0,45.4
5,1,18,22.42,351.4,47.6
5,1,19,21.25,216.3,53.6
5,1,20,19.37,80.3,61.9
5,1,21,17.36,4.2,70.5
5,1,22,16.31,0.0,75.3
5,1,23,15.61,0.0,78.2
5,2,0,15.28,0.0,79.2
5,2,1,14.56,0.0,81.8
5,2,2,13.82,0.0,84.0
5,2,3,13.54,0.0,83.0
5,2,4,13.27,0.0,83.0
5,2,5,12.82,0.0,85.2
5,2,6,12.89,0.0,85.0
5,2,7,12.65,6.6,87.1
5,2,8,14.16,87.8,82.3
5,2,9,16.31,218.2,72.4
5,2,10,18.3,378.4,63.7
5,2,11,19.84,496.9,57.8
5,2,12,21.18,601.9,53.5
5,2,13,22.14,638.5,50.7
5,2,14,22.75,662.7,49.2
5,2,15,22.82,660.0,49.6
5,2,16,22.58,498.1,50.0
5,2,17,22.28,456.0,51.5
5,2,18,21.6,322.6,53.9
5,2,19,20.45,193.0,58.3
5,2,20,18.72,68.8,66.6
5,2,21,17.33,3.4,70.4
5,2,22,16.59,0.0,72.9
5,2,23,15.67,0.0,76.1
5,3,0,14.81,0.0,80.6
5,3,1,14.64,0.0,82.1
5,3,2,14.05,0.0,85.0
5,3,3,14.45,0.0,80.7
5,3,4,13.64,0.0,84.0
5,3,5,13.58,0.0,83.1
5,3,6,13.47,0.0,82.8
5,3,7,13.04,7.4,84.6
5,3,8,14.21,88.0,81.7
5,3,9,16.4,231.9,70.9
5,3,10,18.37,388.1,61.5
5,3,11,20.05,543.8,53.6
5,3,12,21.31,653.2,48.2
5,3,13,22.48,741.3,44.3
5,3,14,23.02,746.5,42.5
5,3,15,23.19,668.4,42.1
5,3,16,22.93,592.7,42.3
5,3,17,22.62,489.5,43.3
5,3,18,21.93,348.1,45.4
5,3,19,20.67,196.3,51.7
5,3,20,18.99,78.5,59.3
5,3,21,17.41,4.6,64.0
5,3,22,16.3,0.0,68.7
5,3,23,15.77,0.0,70.6
5,4,0,15.52,0.0,70.6
5,4,1,15.0,0.0,72.9
5,4,2,14.41,0.0,74.3
5,4,3,14.38,0.0,74.8
5,4,4,14.01,0.0,74.6
5,4,5,13.33,0.0,76.4
5,4,6,13.05,0.0,77.2
5,4,7,13.09,8.1,78.7
5,4,8,14.49,96.0,73.8
5,4,9,16.51,246.9,65.2
5,4,10,18.2,412.4,57.3
5,4,11,19.53,529.0,52.5
5,4,12,20.71,622.4,49.3
5,4,13,21.5,635.4,47.2
5,4,14,22.29,715.2,44.6
5,4,15,22.75,730.2,43.9
5,4,16,22.72,657.4,43.5
5,4,17,22.6,566.7,42.3
5,4,18,22.04,398.0,43.4
5,4,19,20.79,235.4,48.5
5,4,20,18.85,83.6,58.4
5,4,21,17.22,5.3,63.5
5,4,22,16.19,0.0,66.2
5,4,23,15.39,0.0,69.8
5,5,0,14.8,0.0,73.1
5,5,1,14.51,0.0,74.2
5,5,2,14.12,0.0,75.7
5,5,3,14.28,0.0,76.6
5,5,4,13.86,0.0,78.4
5,5,5,13.45,0.0,81.2
5,5,6,13.24,0.0,81.4
5,5,7,13.28,8.6,81.1
5,5,8,14.42,95.4,78.7
5,5,9,16.55,251.2,69.4
5,5,10,18.46,418.3,61.0
5,5,11,20.21,574.1,54.4
5,5,12,21.85,713.0,49.1
5,5,13,23.19,807.8,44.9
5,5,14,23.99,798.9,42.6
5,5,15,24.05,782.5,41.9
5,5,16,24.51,660.1,39.8
5,5,17,24.32,552.8,40.5
5,5,18,23.59,394.2,43.8
5,5,19,22.39,243.6,49.8
5,5,20,20.28,95.1,58.5
5,5,21,18.17,6.3,66.0
5,5,22,16.9,0.0,70.6
5,5,23,16.23,0.0,73.4
5,6,0,15.52,0.0,76.8
5,6,1,14.93,0.0,80.4
5,6,2,14.62,0.0,81.8
5,6,3,13.91,0.0,82.4
5,6,4,13.9,0.0,82.0
5,6,5,13.23,0.0,84.3
5,6,6,12.92,0.0,85.5
5,6,7,12.98,10.4,84.9
5,6,8,14.57,112.5,79.9
5,6,9,17.16,281.6,68.4
5,6,10,19.4,464.5,57.2
5,6,11,21.04,620.2,50.5
5,6,12,22.41,737.6,46.9
5,6,13,23.44,788.6,44.4
5,6,14,24.21,780.5,41.7
5,6,15,24.8,752.5,39.7
5,6,16,24.73,715.4,40.8
5,6,17,23.99,563.7,42.7
5,6,18,23.35,394.2,43.3
5,6,19,22.3,246.3,47.2
5,6,20,20.22,86.1,56.6
5,6,21,18.47,5.9,63.6
5,6,22,17.46,0.0,66.4
5,6,23,16.48,0.0,70.6
5,7,0,15.73,0.0,74.0
5,7,1,15.09,0.0,76.4
5,7,2,14.51,0.0,77.9
5,7,3,14.63,0.0,77.4
5,7,4,13.95,0.0,80.5
5,7,5,13.52,0.0,82.6
5,7,6,13.33,0.0,81.9
5,7,7,13.44,11.2,80.8
5,7,8,15.04,109.7,76.2
5,7,9,17.24,270.1,67.2
5,7,10,18.99,424.6,58.0
5,7,11,20.45,577.5,52.8
5,7,12,22.02,727.5,48.0
5,7,13,23.18,792.3,43.6
5,7,14,23.58,747.6,42.8
5,7,15,23.07,640.4,45.6
5,7,16,23.43,618.0,44.0
5,7,17,23.49,555.0,43.3
5,7,18,23.12,422.1,43.9
5,7,19,21.93,238.5,47.7
5,7,20,19.97,92.3,54.7
5,7,21,18.03,7.1,61.3
5,7,22,16.87,0.0,65.0
5,7,23,15.83,0.0,69.7
5,8,0,14.91,0.0,73.7
5,8,1,14.43,0.0,76.6
5,8,2,13.74,0.0,79.6
5,8,3,13.71,0.0,80.1
5,8,4,13.11,0.0,82.2
5,8,5,12.72,0.0,82.3
5,8,6,12.7,0.0,81.3
5,8,7,12.52,13.2,83.6
5,8,8,14.57,122.7,78.1
5,8,9,17.15,286.8,65.9
5,8,10,19.21,472.4,56.7
5,8,11,20.77,621.3,50.6
5,8,12,22.1,757.2,45.9
5,8,13,23.2,825.1,42.5
5,8,14,23.95,841.2,40.3
5,8,15,23.76,781.5,40.5
5,8,16,24.14,722.9,39.7
5,8,17,23.94,589.4,39.9
5,8,18,23.22,423.1,42.5
5,8,19,22.22,258.3,47.5
5,8,20,20.54,101.0,56.0
5,8,21,18.5,8.2,61.0
5,8,22,16.8,0.0,67.1
5,8,23,16.07,0.0,69.6
5,9,0,15.52,0.0,73.1
5,9,1,14.8,0.0,76.6
5,9,2,14.03,0.0,80.4
5,9,3,14.01,0.0,80.6
5,9,4,13.43,0.0,82.6
5,9,5,13.46,0.0,81.9
5,9,6,13.47,0.0,81.9
5,9,7,13.52,10.4,82.6
5,9,8,14.7,91.4,80.6
5,9,9,16.44,220.6,72.1
5,9,10,17.75,343.6,66.9
5,9,11,18.95,446.0,61.9
5,9,12,20.07,536.5,57.2
5,9,13,20.57,618.9,56.7
5,9,14,21.25,662.3,54.4
5,9,15,21.48,635.9,53.0
5,9,16,21.8,547.9,50.3
5,9,17,21.52,455.5,51.1
5,9,18,20.99,322.8,52.5
5,9,19,20.25,178.9,55.5
5,9,20,18.57,74.7,65.1
5,9,21,17.04,6.4,71.6
5,9,22,16.22,0.0,73.6
5,9,23,15.68,0.0,75.5
5,10,0,15.04,0.0,78.9
5,10,1,14.34,0.0,82.7
5,10,2,14.09,0.0,83.5
5,10,3,13.95,0.0,84.6
5,10,4,13.44,0.0,87.5
5,10,5,13.22,0.0,88.7
5,10,6,12.68,0.0,90.5
5,10,7,12.77,11.0,91.4
5,10,8,14.12,96.3,87.4
5,10,9,16.1,238.0,76.9
5,10,10,17.69,390.6,68.6
5,10,11,19.15,527.3,62.3
5,10,12,20.71,674.4,55.6
5,10,13,21.52,675.3,52.5
5,10,14,22.0,685.3,51.4
5,10,15,22.15,688.1,50.9
5,10,16,22.05,545.3,51.7
5,10,17,21.57,422.0,52.8
5,10,18,21.24,339.4,53.7
5,10,19,20.33,198.1,57.5
5,10,20,19.03,81.7,64.6
5,10,21,17.41,7.6,69.6
5,10,22,16.31,0.0,74.3
5,10,23,15.77,0.0,77.8
5,11,0,14.84,0.0,83.4
5,11,1,14.58,0.0,85.3
5,11,2,14.24,0.0,87.0
5,11,3,13.85,0.0,86.6
5,11,4,13.24,0.0,88.5
5,11,5,13.25,0.0,88.7
5,11,6,12.85,0.0,90.4
5,11,7,12.78,14.4,91.5
5,11,8,14.63,120.5,84.1
5,11,9,17.01,281.2,72.2
5,11,10,18.89,445.4,62.7
5,11,11,20.46,601.1,55.9
5,11,12,21.82,721.0,50.2
5,11,13,22.78,766.6,46.9
5,11,14,23.41,799.8,45.7
5,11,15,23.32,776.1,45.1
5,11,16,22.88,590.9,47.2
5,11,17,22.47,510.4,49.1
5,11,18,21.78,357.4,51.8
5,11,19,20.81,209.7,56.1
5,11,20,19.26,80.7,65.2
5,11,21,17.4,8.2,71.8
5,11,22,16.61,0.0,74.6
5,11,23,16.07,0.0,76.0
5,12,0,15.19,0.0,81.7
5,12,1,14.83,0.0,84.5
5,12,2,14.38,0.0,85.5
5,12,3,14.43,0.0,84.4
5,12,4,13.57,0.0,87.7
5,12,5,13.25,0.0,89.3
5,12,6,13.02,0.0,89.7
5,12,7,13.12,15.6,89.7
5,12,8,14.65,115.6,83.8
5,12,9,16.97,292.1,73.6
5,12,10,18.88,450.1,64.7
5,12,11,20.57,575.3,58.0
5,12,12,22.18,698.6,52.3
5,12,13,23.5,804.6,48.4
5,12,14,24.4,796.0,45.4
5,12,15,24.48,764.1,45.1
5,12,16,24.49,652.8,44.2
5,12,17,23.97,550.6,46.7
5,12,18,23.27,410.1,49.5
5,12,19,22.03,230.9,55.2
5,12,20,20.55,95.0,60.1
5,12,21,18.42,9.4,67.9
5,12,22,17.56,0.0,71.1
5,12,23,16.73,0.0,76.5
5,13,0,16.24,0.0,80.2
5,13,1,15.99,0.0,80.9
5,13,2,15.41,0.0,82.1
5,13,3,15.18,0.0,82.5
5,13,4,14.57,0.0,85.0
5,13,5,14.5,0.0,84.7
5,13,6,14.15,0.0,85.8
5,13,7,14.12,15.5,87.3
5,13,8,15.53,123.1,82.4
5,13,9,17.89,282.4,71.9
5,13,10,19.75,453.1,63.4
5,13,11,21.61,613.7,55.6
5,13,12,23.2,720.0,49.7
5,13,13,24.33,772.7,46.6
5,13,14,25.19,820.0,43.7
5,13,15,25.48,784.4,42.5
5,13,16,25.82,714.4,40.7
5,13,17,24.98,575.1,45.0
5,13,18,24.19,421.4,47.5
5,13,19,22.99,253.4,51.4
5,13,20,21.31,109.9,57.2
5,13,21,19.07,10.6,64.9
5,13,22,18.36,0.0,67.0
5,13,23,17.76,0.0,70.0
5,14,0,16.95,0.0,74.0
5,14,1,16.2,0.0,76.3
5,14,2,15.55,0.0,79.5
5,14,3,15.07,0.0,79.8
5,14,4,14.67,0.0,80.9
5,14,5,14.31,0.0,82.7
5,14,6,13.95,0.0,83.4
5,14,7,14.15,16.5,83.3
5,14,8,15.59,102.9,79.8
5,14,9,18.05,260.1,69.4
5,14,10,19.87,389.0,62.3
5,14,11,21.65,548.0,55.8
5,14,12,22.83,609.5,52.7
5,14,13,23.93,724.7,49.8
5,14,14,24.62,741.3,47.1
5,14,15,24.85,680.8,47.2
5,14,16,24.7,603.9,47.3
5,14,17,24.42,517.7,47.2
5,14,18,23.5,353.5,51.0
5,14,19,22.58,233.1,55.0
5,14,20,20.82,98.5,63.5
5,14,21,18.98,11.4,69.8
5,14,22,18.06,0.0,72.7
5,14,23,17.06,0.0,75.6
5,15,0,16.19,0.0,79.2
5,15,1,15.83,0.0,79.8
5,15,2,15.19,0.0,82.4
5,15,3,15.07,0.0,84.4
5,15,4,14.72,0.0,86.0
5,15,5,14.3,0.0,87.7
5,15,6,14.11,0.0,87.6
5,15,7,14.12,18.0,87.6
5,15,8,15.78,127.7,82.2
5,15,9,18.1,272.7,70.7
5,15,10,19.98,421.0,62.4
5,15,11,21.56,543.2,56.4
5,15,12,22.79,632.8,52.8
5,15,13,23.7,682.3,51.3
5,15,14,24.13,646.6,50.8
5,15,15,24.22,643.2,49.7
5,15,16,24.26,593.2,49.3
5,15,17,23.79,516.7,50.7
5,15,18,22.92,358.1,54.2
5,15,19,21.98,221.8,58.8
5,15,20,20.51,94.1,67.1
5,15,21,18.78,11.3,73.2
5,15,22,17.82,0.0,77.1
5,15,23,17.51,0.0,77.8
5,16,0,17.42,0.0,77.2
5,16,1,16.42,0.0,81.9
5,16,2,15.84,0.0,84.3
5,16,3,15.11,0.0,87.8
5,16,4,15.07,0.0,88.3
5,16,5,14.75,0.0,89.8
5,16,6,14.54,0.0,89.8
5,16,7,14.95,15.7,88.0
5,16,8,16.37,109.3,82.7
5,16,9,18.19,239.0,74.0
5,16,10,19.62,371.1,67.7
5,16,11,21.02,508.9,62.4
5,16,12,22.09,575.0,59.6
5,16,13,23.29,644.5,55.1
5,16,14,24.18,673.9,51.3
5,16,15,24.22,635.7,50.8
5,16,16,24.37,573.5,49.7
5,16,17,24.38,454.6,48.8
5,16,18,23.81,349.9,50.5
5,16,19,23.0,231.9,54.3
5,16,20,21.01,101.6,65.3
5,16,21,19.07,12.2,70.1
5,16,22,18.16,0.0,74.2
5,16,23,17.52,0.0,76.8
5,17,0,16.8,0.0,80.5
5,17,1,16.39,0.0,80.9
5,17,2,15.84,0.0,82.6
5,17,3,15.68,0.0,81.9
5,17,4,15.0,0.0,82.7
5,17,5,14.53,0.0,83.8
5,17,6,14.29,0.0,84.5
5,17,7,14.47,19.6,85.9
5,17,8,16.07,129.4,81.3
5,17,9,18.19,290.5,72.1
5,17,10,20.14,462.0,63.9
5,17,11,21.91,623.5,57.4
5,17,12,23.31,711.7,52.1
5,17,13,24.45,771.6,48.0
5,17,14,25.24,763.0,45.4
5,17,15,25.45,755.2,45.2
5,17,16,25.1,638.2,47.0
5,17,17,25.26,549.5,46.2
5,17,18,24.62,408.2,48.3
5,17,19,23.54,261.9,54.5
5,17,20,21.56,113.0,66.7
5,17,21,19.51,13.6,72.4
5,17,22,18.67,0.0,74.4
5,17,23,17.79,0.0,77.9
5,18,0,17.21,0.0,79.2
5,18,1,16.42,0.0,82.5
5,18,2,16.34,0.0,82.5
5,18,3,15.88,0.0,84.9
5,18,4,14.98,0.0,88.9
5,18,5,14.57,0.0,89.5
5,18,6,14.81,0.0,87.4
5,18,7,14.96,22.2,87.6
5,18,8,16.91,144.6,80.8
5,18,9,19.36,317.8,68.9
5,18,10,21.38,501.2,58.0
5,18,11,23.1,653.2,50.7
5,18,12,24.32,737.2,46.9
5,18,13,25.14,781.5,44.6
5,18,14,25.83,825.1,42.5
5,18,15,25.93,797.8,42.2
5,18,16,26.13,686.2,41.8
5,18,17,25.79,583.0,41.8
5,18,18,24.98,427.9,42.2
5,18,19,23.68,263.1,46.7
5,18,20,21.98,105.5,55.0
5,18,21,20.33,13.6,59.5
5,18,22,19.11,0.0,64.7
5,18,23,18.13,0.0,71.5
5,19,0,17.6,0.0,73.5
5,19,1,16.87,0.0,77.2
5,19,2,16.77,0.0,77.4
5,19,3,16.23,0.0,78.2
5,19,4,15.98,0.0,77.0
5,19,5,15.66,0.0,78.5
5,19,6,15.11,0.0,81.4
5,19,7,15.37,19.2,81.8
5,19,8,16.74,121.8,78.7
5,19,9,18.89,288.2,66.9
5,19,10,20.39,441.8,60.3
5,19,11,21.71,593.8,55.9
5,19,12,22.9,703.6,52.5
5,19,13,23.84,757.8,49.3
5,19,14,24.48,716.1,47.0
5,19,15,25.07,716.4,44.1
5,19,16,25.15,695.7,44.2
5,19,17,24.85,583.4,45.7
5,19,18,24.28,426.8,47.8
5,19,19,23.26,257.6,51.5
5,19,20,21.64,115.7,59.6
5,19,21,19.53,15.4,67.7
5,19,22,18.92,0.0,68.6
5,19,23,18.2,0.0,72.1
5,20,0,17.11,0.0,77.0
5,20,1,16.71,0.0,77.8
5,20,2,15.63,0.0,83.2
5,20,3,15.47,0.0,83.8
5,20,4,15.14,0.0,84.6
5,20,5,14.81,0.0,84.1
5,20,6,14.89,0.0,81.7
5,20,7,15.21,21.5,81.0
5,20,8,17.18,139.4,74.7
5,20,9,19.65,305.2,63.8
5,20,10,21.5,469.2,55.7
5,20,11,22.98,610.4,50.7
5,20,12,24.27,742.4,46.5
5,20,13,25.37,804.2,43.2
5,20,14,25.68,788.0,42.2
5,20,15,25.63,731.0,45.0
5,20,16,25.6,645.9,44.7
5,20,17,25.19,505.7,44.9
5,20,18,24.22,373.7,49.2
5,20,19,23.14,231.4,54.8
5,20,20,21.62,98.2,61.1
5,20,21,19.72,14.3,65.9
5,20,22,18.89,0.0,67.9
5,20,23,17.83,0.0,72.8
5,21,0,17.04,0.0,78.0
5,21,1,16.48,0.0,81.8
5,21,2,16.31,0.0,81.8
5,21,3,15.97,0.0,82.9
5,21,4,15.57,0.0,84.9
5,21,5,15.41,0.0,83.9
5,21,6,15.19,0.0,83.8
5,21,7,15.87,20.1,80.7
5,21,8,17.23,126.1,76.1
5,21,9,19.01,272.0,68.3
5,21,10,20.49,411.4,63.3
5,21,11,21.7,531.5,59.3
5,21,12,22.63,604.7,56.2
5,21,13,23.36,632.4,53.9
5,21,14,23.8,598.5,52.4
5,21,15,22.86,563.6,58.1
5,21,16,22.71,445.8,59.6
5,21,17,22.32,382.7,60.7
5,21,18,21.8,297.1,63.0
5,21,19,21.19,198.0,65.7
5,21,20,19.9,88.4,71.1
5,21,21,18.38,12.4,75.1
5,21,22,17.67,0.0,75.8
5,21,23,17.24,0.0,76.0
5,22,0,16.7,0.0,78.2
5,22,1,15.82,0.0,82.7
5,22,2,15.77,0.0,82.9
5,22,3,15.67,0.0,83.4
5,22,4,15.37,0.0,82.8
5,22,5,14.85,0.0,83.8
5,22,6,14.93,0.0,82.1
5,22,7,15.16,21.6,82.0
5,22,8,16.59,127.0,78.1
5,22,9,18.48,262.4,69.5
5,22,10,20.43,434.0,60.9
5,22,11,22.09,571.6,55.7
5,22,12,23.43,657.7,51.8
5,22,13,24.46,739.3,49.0
5,22,14,25.29,793.4,45.4
5,22,15,24.61,706.7,48.7
5,22,16,25.14,648.7,45.4
5,22,17,25.09,551.6,44.7
5,22,18,24.65,414.7,45.4
5,22,19,23.63,272.4,50.9
5,22,20,22.0,117.4,60.3
5,22,21,19.91,17.8,66.2
5,22,22,19.0,0.0,68.0
5,22,23,18.36,0.0,70.4
5,23,0,17.27,0.0,74.8
5,23,1,16.85,0.0,77.3
5,23,2,16.0,0.0,81.3
5,23,3,15.5,0.0,83.2
5,23,4,15.17,0.0,83.1
5,23,5,14.69,0.0,84.6
5,23,6,14.5,0.0,84.3
5,23,7,14.71,26.5,86.4
5,23,8,16.85,158.1,79.1
5,23,9,19.37,336.3,67.5
5,23,10,21.49,522.0,58.1
5,23,11,23.29,684.2,51.6
5,23,12,24.74,775.6,47.1
5,23,13,25.82,817.1,44.2
5,23,14,26.23,832.4,43.6
5,23,15,26.39,776.2,42.5
5,23,16,26.06,640.8,43.7
5,23,17,25.2,517.6,47.9
5,23,18,24.42,370.6,50.9
5,23,19,23.52,236.1,55.2
5,23,20,21.99,115.8,64.8
5,23,21,20.38,17.5,68.5
5,23,22,19.01,0.0,74.5
5,23,23,18.15,0.0,78.0
5,24,0,17.12,0.0,83.2
5,24,1,16.64,0.0,85.7
5,24,2,16.42,0.0,85.9
5,24,3,16.62,0.0,85.5
5,24,4,16.2,0.0,87.7
5,24,5,15.67,0.0,89.4
5,24,6,15.25,0.0,90.8
5,24,7,15.58,22.5,89.8
5,24,8,17.18,128.1,84.1
5,24,9,19.29,281.8,73.6
5,24,10,21.26,453.7,66.3
5,24,11,23.06,627.6,58.8
5,24,12,24.39,743.8,53.8
5,24,13,25.35,798.8,49.8
5,24,14,25.74,797.4,48.0
5,24,15,25.84,721.3,48.9
5,24,16,26.26,641.5,46.2
5,24,17,25.85,545.3,47.4
5,24,18,25.33,391.9,49.3
5,24,19,24.15,254.9,53.0
5,24,20,22.87,123.5,60.2
5,24,21,21.11,19.5,63.4
5,24,22,20.1,0.0,68.4
5,24,23,18.93,0.0,72.9
5,25,0,17.76,0.0,78.8
5,25,1,17.08,0.0,81.4
5,25,2,16.9,0.0,81.2
5,25,3,16.3,0.0,84.5
5,25,4,16.0,0.0,83.9
5,25,5,15.59,0.0,84.3
5,25,6,15.06,0.0,85.7
5,25,7,15.52,26.3,85.7
5,25,8,17.64,146.3,77.4
5,25,9,19.9,320.8,66.6
5,25,10,21.74,498.8,58.0
5,25,11,23.26,652.3,52.5
5,25,12,24.64,780.3,48.3
5,25,13,25.66,844.4,45.0
5,25,14,26.4,819.9,41.7
5,25,15,26.4,743.5,41.8
5,25,16,26.14,638.5,42.9
5,25,17,26.1,534.2,42.7
5,25,18,25.32,404.6,44.9
5,25,19,24.5,258.9,48.1
5,25,20,22.97,118.4,57.8
5,25,21,20.83,18.2,61.8
5,25,22,19.41,0.0,67.8
5,25,23,18.47,0.0,72.6
5,26,0,17.54,0.0,77.5
5,26,1,16.94,0.0,81.1
5,26,2,16.37,0.0,83.2
5,26,3,16.22,0.0,80.5
5,26,4,15.71,0.0,82.3
5,26,5,15.34,0.0,84.0
5,26,6,14.85,0.0,85.5
5,26,7,15.3,26.7,84.7
5,26,8,17.22,144.1,77.1
5,26,9,19.42,305.5,66.8
5,26,10,21.26,472.5,58.9
5,26,11,22.81,620.6,53.1
5,26,12,24.08,722.5,49.2
5,26,13,25.03,752.7,46.4
5,26,14,25.82,769.8,43.9
5,26,15,26.24,737.1,41.9
5,26,16,26.15,653.8,41.8
5,26,17,25.79,526.5,41.8
5,26,18,25.09,385.4,44.2
5,26,19,24.3,252.1,48.3
5,26,20,22.77,116.1,55.5
5,26,21,20.85,18.5,62.3
5,26,22,19.89,0.0,66.2
5,26,23,19.45,0.0,66.9
5,27,0,18.53,0.0,70.7
5,27,1,17.52,0.0,76.3
5,27,2,17.08,0.0,79.2
5,27,3,16.92,0.0,78.7
5,27,4,16.17,0.0,83.0
5,27,5,15.5,0.0,85.4
5,27,6,15.36,0.0,85.9
5,27,7,16.02,27.5,83.4
5,27,8,17.88,139.2,77.1
5,27,9,20.28,308.0,65.7
5,27,10,22.22,485.1,56.6
5,27,11,23.76,652.9,50.9
5,27,12,25.0,759.8,47.4
5,27,13,25.71,779.9,44.8
5,27,14,25.92,746.2,44.3
5,27,15,25.16,688.3,47.5
5,27,16,25.6,597.4,44.2
5,27,17,25.58,524.3,43.7
5,27,18,25.18,408.0,45.4
5,27,19,24.34,259.6,49.1
5,27,20,22.94,122.6,57.1
5,27,21,21.04,20.1,61.2
5,27,22,19.57,0.0,66.3
5,27,23,18.99,0.0,67.6
5,28,0,18.5,0.0,69.7
5,28,1,17.59,0.0,72.7
5,28,2,16.84,0.0,76.5
5,28,3,16.98,0.0,78.7
5,28,4,16.38,0.0,80.6
5,28,5,16.15,0.0,81.0
5,28,6,16.17,0.0,80.0
5,28,7,16.12,28.2,84.5
5,28,8,17.87,144.9,76.6
5,28,9,19.78,304.6,67.4
5,28,10,21.45,477.3,60.3
5,28,11,22.81,623.7,55.3
5,28,12,24.02,737.8,51.9
5,28,13,25.02,786.3,48.2
5,28,14,25.29,771.9,47.3
5,28,15,25.09,702.8,47.8
5,28,16,24.98,665.3,48.9
5,28,17,24.64,535.2,49.8
5,28,18,24.55,417.9,48.7
5,28,19,23.78,267.9,51.3
5,28,20,22.46,122.5,59.0
5,28,21,20.69,21.9,64.2
5,28,22,19.3,0.0,70.5
5,28,23,18.29,0.0,75.0
5,29,0,18.06,0.0,73.3
5,29,1,17.44,0.0,75.5
5,29,2,16.8,0.0,79.4
5,29,3,16.41,0.0,81.3
5,29,4,16.27,0.0,81.5
5,29,5,16.02,0.0,82.0
5,29,6,15.28,0.0,84.7
5,29,7,15.73,29.0,83.6
5,29,8,17.4,144.6,77.0
5,29,9,19.68,321.7,64.8
5,29,10,21.5,494.1,56.2
5,29,11,22.95,646.4,50.4
5,29,12,24.16,755.1,46.4
5,29,13,25.13,832.6,43.0
5,29,14,25.77,783.9,41.1
5,29,15,25.13,769.2,44.2
5,29,16,25.61,669.7,41.7
5,29,17,25.64,576.6,41.6
5,29,18,25.41,440.2,42.1
5,29,19,24.66,286.0,44.9
5,29,20,23.18,133.2,55.3
5,29,21,20.93,23.7,61.4
5,29,22,20.02,0.0,64.8
5,29,23,19.29,0.0,67.3
5,30,0,18.61,0.0,71.2
5,30,1,17.85,0.0,74.7
5,30,2,17.17,0.0,78.2
5,30,3,17.37,0.0,76.1
5,30,4,17.02,0.0,78.2
5,30,5,16.2,0.0,81.6
5,30,6,16.03,0.0,82.6
5,30,7,16.11,29.1,84.3
5,30,8,18.06,149.9,75.7
5,30,9,20.37,316.8,63.4
5,30,10,22.08,489.9,55.5
5,30,11,23.61,645.9,49.4
5,30,12,24.91,758.8,44.8
5,30,13,26.04,832.2,41.7
5,30,14,26.83,833.8,39.3
5,30,15,26.6,764.7,42.4
5,30,16,26.58,582.1,43.1
5,30,17,26.67,529.1,42.2
5,30,18,26.32,405.8,43.1
5,30,19,25.42,282.4,47.8
5,30,20,23.74,124.5,57.7
5,30,21,21.65,21.8,66.1
5,30,22,20.54,0.0,69.4
5,30,23,19.47,0.0,74.6
5,31,0,18.88,0.0,78.3
5,31,1,18.14,0.0,82.7
5,31,2,17.23,0.0,86.6
5,31,3,17.26,0.0,85.1
5,31,4,16.54,0.0,88.1
5,31,5,16.34,0.0,88.7
5,31,6,16.02,0.0,89.7
5,31,7,16.43,29.0,88.1
5,31,8,17.97,148.3,82.6
5,31,9,20.26,326.6,69.3
5,31,10,22.1,503.3,59.8
5,31,11,23.67,646.1,53.0
5,31,12,24.88,733.7,48.6
5,31,13,25.9,784.6,45.4
5,31,14,26.73,829.2,42.5
5,31,15,26.98,757.8,40.9
5,31,16,27.46,690.3,39.7
5,31,17,27.26,582.2,40.4
5,31,18,26.25,423.2,44.9
5,31,19,25.48,268.7,48.8
5,31,20,23.82,123.6,59.1
